,ID,NAME
483,ECOEAKORRCICI015000,소매판매액지수(2015=100)(동행)
484,ECOEAKORRPCCP018000,농산물및석유류제외소비자물가지수(농산물및석유류)
485,ECOEERUSREAIP001000,산업생산[러시아]
486,ECOENUSAREAMF006000,재고지수[미국]
487,ECOESBRARPCCP005000,주택
488,ECOEZEUZRPCPP001000,생산자물가[Euro-Zone]
489,ECOEAKORRCICI014000,건설기성액(실질)(십억원)(동행)
490,ECOEAKORRFDER001000,외환보유액[한국](전체)
491,ECOEAKORRGVRC002000,재정지출및순융자
492,ECOENUSARFDER001000,외환보유액(금제외)
493,ECOESBRARGVBP009000,본원소득수입[브라질]
494,ECOESBRARGVLI002000,공공부채(내부)
495,ECOEWESPRTDBT001000,무역수지[스페인]
496,ECOEWLUXRTDTB009000,무역수지[룩셈부르크]
497,ECOEAIDNRTDTB009000,무역수지[인도네시아]
498,ECOEAINDREAIP001000,산업생산[인도]
499,ECOEAJPNRTDIM009000,수입[일본]
500,ECOEAKORREAIP021000,광공업제품재고총지수
501,ECOEAKORRLWUE003000,경제활동인구[구직기간4주]
502,ECOEAKORRNANG021000,건설업(명목)
503,ECOEAKORRNARU019000,제조업(실질)
504,ECOEEGRCRPCPP001000,생산자물가[그리스]
505,ECOEERUSRFDER001000,외환보유액
506,ECOEFZAFRPCPP002000,생산자물가(제조업총산출)[남아공]
507,ECOESBRARGVBP012000,자본금융수지[브라질]
508,ECOESBRARNARG006000,무역수지
509,ECOEACHNRPCCP001000,소비자물가(전체)[중국]
510,ECOEAKORRTDTB001000,수출물량 총지수
511,ECOEAKORRNANG035000,국외순수취요소소득(명목)
512,ECOEAKORRNARU008000,총고정자본형성(실질)
513,ECOEAKORRPCPP001000,생산자물가지수(2010=100)
514,ECOEECYPRGVRC002000,중앙정부 재정수지[키프로스]
515,ECOENUSAREAIP006000,도매재고[미국]
516,ECOENUSAREAMF004000,고용지수[미국]
517,ECOESBRARNARG025000,가계소비
518,ECOEWBELRPCCP001000,소비자물가[벨기에]
519,ECOEAJPNRNANG015000,국민총소득(일본_명목_NSA)
520,ECOEAKORRNARU017000,농림어업(실질)
521,ECOEAVNMRGVRC001000,재정지출[베트남]
522,ECOENUSARLWLR001000,비농업노동생산성[미국]
523,ECOFAKORRFDZZ012000,MMF
524,ECOEAHKGRPCPP001000,홍콩 생산자물가상승율
525,ECOEAKORRCICI017000,수입액(실질)(백만불)(동행)
526,ECOEAKORRPCCP001000,연도별소비자물가등락률(총지수)
527,ECOEAKORRPCCP019000,식료품및에너지제외소비자물가지수(총지수)-OECD방식
528,ECOEAMYSRFDER001000,외환보유액(금제외)
529,ECOEAVNMRGVRC002000,재정수입[베트남]
530,ECOEEAUTRTDBT001000,무역수지[오스트리아]
531,ECOEECYPRNARG011000,1인당 국내 총생산(구매력평가)[키프로스]
532,ECOENUSARMTMS001000,M1[미국]
533,ECOESBRARGVBP004000,상품수입[브라질]
534,ECOEWITARTDTB009000,무역수지[이탈리아]
535,ECOEACHNRCMOS001000,석유생산량[중국]
536,ECOEAIDNREAIP001000,산업생산[인도네시아]
537,ECOEAJPNRNANG017000,개인수요(일본_명목_NSA)
538,ECOEAKORRNANG013000,재화와서비스의수출(명목)
539,ECOEAKORRNARU003000,민간(실질)
540,ECOENUSARLWEM008000,4주평균신규실업보험청구자수SA[미국]
541,ECOEWIRLRLWUE001000,실업률[아일랜드_NSA]
542,ECOFACHNRFDMP026000,"중국 정책금리(대출금리 Lending Rate, 1Y)-적용일기준"
543,ECOEAJPNRLWUE001000,실업률[일본]
544,ECOEAJPNRNANG026000,공공투자(일본_명목_SAAR)
545,ECOENUSAREAIP005000,도매판매[미국]
546,ECOESBRAREIOL001000,OECD경기선행지수[한국]
547,ECOESBRARMTMS001000,M1
548,ECOESBRARTDEX015000,수출국(프랑스)
549,ECOEAINDRNARG001000,GDP[인도]
550,ECOEAKORRCICI026000,선행지수 순환변동치 전월차(p)
551,ECOEAKORRNARU028000,공공행정 및 국방(실질)
552,ECOEAKORRPCCP016000,농산물및석유류제외소비자물가지수(총지수)
553,ECOENUSARPSEN001000,개인소득[미국]
554,ECOESBRARPSRS002000,"소매판매(명목, NSA)"
555,ECOEAJPNRNANG002000,개인소비지출(일본_명목_NSA)
556,ECOEAMYSRTDEX009000,수출[말레이시아]
557,ECOEERUSREAIP002000,산업생산증가율[러시아]
558,ECOENUSARHSHP005000,S&amp;P/Case-Shiller지수(10개도시_SA)
559,ECOENUSARNARG001000,실질GDP[미국]
560,ECOESBRARFDMP001000,SELIC
561,ECOEWBELRFDER001000,외환보유액[벨기에](금제외)
562,ECOEACHNRPCPP004000,소매물가지수(농촌)[중국]
563,ECOEAKORREAIP007000,광공업생산지수(SA)
564,ECOEAKORREAIP114000,ICT설비투자지수(원지수)
565,ECOEAKORRNANG005000,가계에봉사하는비영리단체(명목)
566,ECOEAKORRNARU023000,운수및보관업(실질)
567,ECOEEGRCRNARG001000,실질GDP[그리스]
568,ECOESBRARFDNR004000,기본 금융 금리
569,ECOESBRARPSRS001000,"소매판매(실질, NSA)"
570,ECOESBRARTDEX017000,수출국(일본)
571,ECOESBRARTDIM009000,수입[브라질]
572,ECOEACHNRMTMS004000,통화량증가율[중국](M2)
573,ECOEAKORRCICI002000,재고순환지표(%p)(선행)
574,ECOEERUSRFDER002000,외환보유액(금제외)
575,ECOENUSARCSCV001000,소비자신뢰지수(컨퍼런스보드)[미국]
576,ECOENUSARPCPP003000,CorePPI(원지수)[미국]
577,ECOESBRARGVRC003000,품목별세금(총액)
578,ECOESBRARTDEX012000,수출국(아르헨티나)
579,ECOEACHNRPCCP002000,소비자물가증가율[중국]
580,ECOEAJPNRNARG025000,비거주자소비지출[일본](SAAR)
581,ECOEAKORRNARU033000,총부가가치(기초가격)(실질)
582,ECOEAVNMRNARG001000,실질GDP
583,ECOENCANRFDER001000,외환보유액(금제외)
584,ECOENUSAREAMF012000,ISM비제조업지수[미국]
585,ECOENUSARREBK010000,모기지연체율(90일이상연체_NSA)
586,ECOESBRARNARG023000,교육 건강
587,ECOEAJPNREARS001000,도소매매출[일본]
588,ECOEERUSRPCPP001000,생산자물가[러시아]
589,ECOEWDEURTDIM009000,수입[독일]
590,ECOEAJPNREACE001000,단칸대형제조업체경기신뢰도지수[일본]
591,ECOEAKORRNANG016000,국내총생산(시장가격)(명목)
592,ECOEAKORRTDBP001000,경상수지
593,ECOEEGRCRFDER001000,외환보유액[그리스](금제외)
594,ECOEEITARPCCP001000,소비자물가[이탈리아]
595,ECOEERUSRCMOS001000,석유생산량[러시아]
596,ECOENUSARCMOS001000,석유생산량[미국]
597,ECOESBRARHSHC002000,건설자재비
598,ECOEAJPNRNARG012000,재화와서비스의수입[일본](NSA)
599,ECOEAKORRCICI020000,생산자제품재고지수(2015=100)(후행)
600,ECOEAKORREAIP083000,내수출하총지수(원지수)
601,ECOEAKORRTDBT002000,수입액
602,ECOENUSAREAIP007000,도매재고율[미국]
603,ECOESBRARGVEX001000,총수입(NSA)
604,ECOESBRARNARG032000,(명목GDP)명목GDP
605,ECOFAKORRFDZZ010000,혼합채권형
606,ECOEAIDNRPCCP001000,소비자물가[인도네시아]
607,ECOEAKORRCICI024000,회사채유통수익률(%)(후행)
608,ECOEAKORREAIP090000,제조업생산능력지수
609,ECOEAKORRPSCC001000,가계신용
610,ECOEEITARPCPP001000,생산자물가[이탈리아]
611,ECOENUSARCMPS015000,Baker Hughes 석유시추회수 시추유형 - Directional
612,ECOESBRARDGPT015000,65-69세
613,ECOESBRARTDEX009000,수출[브라질]
614,ECOEWNLDRTDTB009000,무역수지[네덜란드]
615,ECOFAKORRFDZZ014000,RP잔고
616,ECOEACHNRTDEX009000,수출[중국]
617,ECOEAJPNRNANG030000,재화와서비스의수입(일본_명목_SAAR)
618,ECOEAJPNRNANG033000,대외지출(일본_명목_SAAR)
619,ECOEAJPNRNARG037000,국민총소득[일본](SAAR)
620,ECOEAKORREAIP004000,건설업생산지수
621,ECOEAKORRPCCP017000,농산물및석유류제외소비자물가지수(농산물및석유류제외)
622,ECOEAKORRTDBP003000,상품수출
623,ECOESBRARTDIM012000,수입국(아르헨티나)
624,ECOEAJPNRNANG009000,재화와서비스의수출입(일본_명목_NSA)
625,ECOEAJPNRNARG034000,대외거래순손익[일본](SAAR)
626,ECOEONZLRPCCP001000,소비자물가(NSA)[뉴질랜드]
627,ECOESBRARPCCP002000,소비자물가상승율[브라질]
628,ECOEWBELREAIP001000,산업생산(건설업제외)[벨기에]
629,ECOEWDEURTDEX009000,수출[독일]
630,ECOEAJPNRPCPP002000,소비자물가(SA)[일본]
631,ECOEAKORRNANG017000,농림어업(명목)
632,ECOEAKORRNANG024000,금융 및 보험업(명목)
633,ECOEATHARTDTB009000,무역수지[태국]
634,ECOEAVNMREAIP001000,산업생산[베트남]
635,ECOEFZAFRNAGG001000,GDP증가율[남아공]
636,ECOENUSAREAIP001000,산업생산[미국]
637,ECOESBRARMTMS004000,M4
638,ECOEWGBRRLWUE001000,실업률[영국_SA_3MMA]
639,ECOFAKORRFDZZ006000,예탁금회전율
640,ECOFWGBRRFDMP012000,영국 기준금리
641,ECOEAKORRPCCP021000,식료품및에너지제외소비자물가지수(식료품및에너지)
642,ECOENUSARREBK005000,분기별은행담보권행사시작비율(SA)
643,ECOESBRARNARG036000,재고증감
644,ECOEWFRARTDTB009000,무역수지[프랑스]
645,ECOEZEUZRCSCC004000,건설업신뢰지수(EURO27개국)
646,ECOFNUSARFDMP001000,미국 정책금리(Federal Fund Rate_Policy)
647,ECOEAKORRNARU012000,재고증감및귀중품순취득(실질)
648,ECOEZEUZRCSCC002000,소비자신뢰지수(EURO27개국)
649,ECOFAKORRFDZZ007000,융자잔고/예탁금
650,ECOEAJPNRGVBP002000,경상수지[일본](SA)
651,ECOEAJPNRNANG013000,대외소득(일본_명목_NSA)
652,ECOEAKORRNANG007000,총자본형성(명목)
653,ECOEAKORRNARU035000,교역조건변화에따른실질무역손익(실질)
654,ECOEEFINRTDEX009000,수출[핀란드]
655,ECOENUSARCMPS002000,주간 천연가스재고
656,ECOENUSARPCCP004000,CoreCPI(계절조정)[미국]
657,ECOESBRARDGPT007000,25-29세
658,ECOESBRARGVBP007000,서비스지급[브라질]
659,ECOESBRARGVRC007000,품목별세금(기타)
660,ECOEWFRAREAIP001000,산업생산[프랑스]
661,ECOEWGBRRPCCP001000,"소비자물가[영국](Harmonized,NSA)"
662,ECOEWNLDRPCCP001000,소비자물가[네덜란드]
663,ECOEACHNRPCPP002000,소매물가지수(전체)[중국]
664,ECOEAINDRNARG002000,GDP(NSA)[인도]
665,ECOENCANRTDEX009000,수출[캐나다]
666,ECOENUSARREBK006000,대출건수
667,ECOESBRARDGPT009000,35-39세
668,ECOESBRARTDIM004000,수입품목(원자재 중간재)
669,ECOEWNLDRTDEX009000,수출[네덜란드]
670,ECOEZEUZRCSCC005000,산업신뢰지수(EURO17개국)
671,ECOEACHNRMTMS003000,통화량[중국](M2)
672,ECOEAJPNRNARG039000,개인수요[일본](SAAR)
673,ECOEAKORREAIP091000,제조업ICT생산지수(원지수)
674,ECOEAKORREAIP096000,소매판매액총지수(계절조정)
675,ECOENUSARLWUE001000,실업률(NSA)[미국]
676,ECOEONZLRFDER001000,외환보유액[뉴질랜드](금제외)
677,ECOESBRARDGPT014000,60-64세
678,ECOEACHNRPCCP004000,소비자물가(농촌)[중국]
679,ECOEAJPNRPCPP001000,소비자물가[일본]
680,ECOEAKORRLWUE008000,고용률[구직기간4주]
681,ECOEAKORRNANG011000,지식재산생산물투자(명목)
682,ECOEAKORRNARU014000,(공제)재화와서비스의수입(실질)
683,ECOEAMYSRPCPP001000,생산자물가
684,ECOEEGRCRTDIM009000,수입[그리스]
685,ECOENCANREAIP002000,산업생산[캐나다](SAAR)
686,ECOENUSARCMPS012000,Baker Hughes 석유시추회수 오일
687,ECOESBRARFDER001000,외환보유액(금제외)
688,ECOESBRARPCPP001000,생산자물가[브라질]
689,ECOEWLUXRTDEX009000,수출[룩셈부르크]
690,ECOEAKORREAIP010000,공공행정활동지수(SA)
691,ECOEAMYSRTDBT001000,무역수지[말레이시아]
692,ECOEEFINRNARG001000,실질GDP[핀란드]
693,ECOENUSARCSCV002000,미시간대소비심리평가지수[미국]
694,ECOESBRARTDEX010000,수출국(중국)
695,ECOEWNLDRTDBT001000,무역수지[네덜란드]
696,ECOFZEUZRFDMP009000,Main Refinancing Operations(Fixed rate)
697,ECOEAKORRNANG010000,설비투자(명목)
698,ECOESBRARNARG009000,국내총생산
699,ECOEWDEUREAIP001000,산업생산(건설제외)[독일]
700,ECOEWIRLRTDIM009000,수입[아일랜드]
701,ECOEACHNREAPM005000,"제조업 PMI(차이신, 잠정)[중국]"
702,ECOEAIDNRFDER002000,외환보유액(금제외)
703,ECOEAIDNRPCPP001000,생산자물가[인도네시아]
704,ECOEAJPNRNANG024000,개인재고(일본_명목_SAAR)
705,ECOEAJPNRNARG004000,거주자소비지출[일본](NSA)
706,ECOEATHARTDIM009000,수입[태국]
707,ECOEAVNMRTDTB009000,무역수지[베트남]
708,ECOENUSARTDTB009000,무역수지[미국]
709,ECOEOAUSRPSRS001000,소매판매[호주]
710,ECOEONZLRNARG001000,실질GDP[뉴질랜드]
711,ECOESBRARGVIM001000,총지출(NSA)
712,ECOESBRARTDEX003000,수출품목(원두커피)
713,ECOEWIRLREAIP001000,산업생산[아일랜드]
714,ECOEAINDRPCCP001000,소비자물가[인도]
715,ECOEAKORRNAGG006000,"총저축률(명목, 계절조정)"
716,ECOENUSARPCPP004000,CorePPI(계절조정)[미국]
717,ECOESBRARDGPT005000,15-19세
718,ECOESBRARGVBP016000,증권투자[브라질]
719,ECOESBRARNARG014000,도시건설
720,ECOEWPRTRTDTB009000,무역수지[포르투갈]
721,ECOEZEUZRFDER001000,외환보유액(금제외)
722,ECOEAINDRPCPP001000,생산자물가[인도]
723,ECOEAJPNRNARG023000,가계소비지출[일본](SAAR)
724,ECOEAKORRCICI004000,기계류내수출하지수(선박제외)(2015=100)(선행)
725,ECOENUSARHSHP004000,S&amp;P/Case-Shiller지수(10개도시_NSA)
726,ECOESBRARTDIM015000,수입국(프랑스)
727,ECOESBRARTDIM019000,수입국(파라과이)
728,ECOESBRARNARG003000,정부지출
729,ECOEWESPRFDER002000,외환보유액(금제외)
730,ECOEWFRARPCPP001000,생산자물가[프랑스]
731,ECOEWGBRRNARG001000,실질GDP(Chained)[영국]
732,ECOEZEUZRGVBP008000,오차및증감
733,ECOEAHKGRTDTB009000,무역수지[홍콩]
734,ECOEAJPNRNARG035000,대외소득[일본](SAAR)
735,ECOEAKORRLWUE017000,실업률[한국_SA]
736,ECOEAKORRNARU004000,가계(실질)
737,ECOEAKORRNARU025000,부동산및임대업(실질)
738,ECOEAMYSRTDIM009000,수입[말레이시아]
739,ECOEEFINRPCPP001000,생산자물가[핀란드]
740,ECOEEGRCRLWUE001000,실업률[그리스_NSA]
741,ECOENUSAREAMF002000,신규주문지수[미국]
742,ECOENUSARHSHC001000,신규주택착공건수[미국]
743,ECOESBRARNARG031000,수입
744,ECOEAKORREAIP025000,광공업생산총지수(SA)
745,ECOEAKORRGVRC003000,통합재정수지
746,ECOEAKORRPCTB004000,수입물가지수(총지수)
747,ECOEAKORRTDBP006000,서비스수입
748,ECOENUSARLWEM007000,4주평균신규실업보험청구자수NSA[미국]
749,ECOEZEUZREICT002000,경기체감지수(EURO27개국)
750,ECOEACHNRNANG001000,명목GDP[중국]
751,ECOEAJPNRNARG020000,공공수요[일본](NSA)
752,ECOEAKORRNARU009000,건설투자(실질)
753,ECOENUSAREAMF005000,배송지수[미국]
754,ECOESBRARTDTB009000,무역수지[브라질]
755,ECOEWBELRPCPP001000,생산자물가[벨기에]
756,ECOEWDEURPCPP001000,생산자물가[독일]
757,ECOEAKORRNANG004000,가계(명목)
758,ECOENUSAREAMF011000,신규수출주문지수[미국]
759,ECOENUSARIDCE001000,기업이익[미국]
760,ECOESBRARGVRC005000,품목별세금(음료)
761,ECOEWGBRREAIP001000,산업생산[영국]
762,ECOEACHNREAPM004000,"비제조업 PMI(차이신, 확정)[중국]"
763,ECOEAHKGREAIP001000,홍콩 산업생산증가율
764,ECOEAKORRTDBT001000,수출액
765,ECOENCANRLWUE001000,실업률(NSA)[캐나다]
766,ECOENUSARPSRS001000,소매매출[미국]
767,ECOEWCHERPCCP001000,소비자물가[스위스]
768,ECOEACHNRPCCP003000,소비자물가(도시)[중국]
769,ECOESBRARTDIM006000,수입품목(연료 윤활유)
770,ECOEZEUZRCSCC007000,소매판매신뢰지수(EURO17개국)
771,ECOEZEUZRGVBP004000,소득수지
772,ECOEAJPNRNANG006000,정부지출(일본_명목_NSA)
773,ECOESBRARDGPT012000,50-54세
774,ECOESBRARGVRC004000,품목별세금(담배)
775,ECOESBRARNARG019000,정보서비스
776,ECOESBRARNARG027000,총고정자본자본
777,ECOEWBELRTDIM009000,수입[벨기에]
778,ECOEAJPNRFDER002000,외환보유액(금제외)
779,ECOEEFINRTDBT001000,무역수지[핀란드]
780,ECOENUSARPCTB001000,수출물가[미국]
781,ECOEWBELRTDEX009000,수출[벨기에]
782,ECOEWDEURNARG001000,실질GDP(Bil.)[독일]
783,ECOFAKORRFDZZ005000,신용융자잔고
784,ECOEAKORRNARU015000,통계상불일치(실질)
785,ECOEAKORRNARU034000,순생산물세(실질)
786,ECOEAMYSRCMOS001000,석유생산량[말레이시아]
787,ECOEATHAREAIP001000,태국 산업생산
788,ECOEATHARFDER002000,외환보유액(금제외)
789,ECOEESVKRFDER001000,외환보유액[슬로바키아](금제외)
790,ECOEFZAFRTDEX009000,수출[남아공]
791,ECOENUSAREAIP002000,기업재고[미국]
792,ECOENUSARLWEM010000,월간연속실업보험청구자수SA[미국]
793,ECOENUSARMTMS010000,개인소득/M2[미국]
794,ECOESBRARGVBP006000,서비스수입[브라질]
795,ECOEWDEURLWUE001000,실업률[독일]
796,ECOEWFRARTDIM009000,수입[프랑스]
797,ECOEACHNRMTMS002000,통화량[중국](M1)
798,ECOEAHKGRTDEX009000,수출[홍콩]
799,ECOEAKORREAIP086000,제조업수출출하지수(원지수)
800,ECOEAKORRNANG002000,최종소비지출(명목)
801,ECOENUSARGVRC001000,재정수지[미국]
802,ECOENUSARLWEM005000,월간신규실업보험청구자수NSA[미국]
803,ECOEOAUSRFDER001000,외환보유액(금제외)
804,ECOESBRARCMOS001000,석유생산량[브라질]
805,ECOESBRARTDEX018000,수출국(멕시코)
806,ECOEACHNRTDIM009000,수입[중국]
807,ECOEAJPNREAIP001000,산업생산[일본](NSA)
808,ECOEAKORREAIP002000,광공업생산지수
809,ECOEAKORREAIP003000,서비스업생산지수
810,ECOEAKORRNARU006000,정부(실질)
811,ECOEAVNMRTDEX009000,수출[베트남]
812,ECOEEITAREAIP002000,산업생산[이탈리아](SA)
813,ECOENCANRTDTB009000,무역수지[캐나다]
814,ECOESBRARMTMS002000,M2
815,ECOESBRARNARG010000,산업총계
816,ECOESBRARNARG039000,수입
817,ECOEWESPRPCPP001000,생산자물가[스페인]
818,ECOEAKORREAIP001000,전산업생산지수(농림어업 제외)
819,ECOEAKORRPCEN001000,소득(전도시근로자가구가구당월평균)
820,ECOEAMYSRTDTB009000,무역수지[말레이시아]
821,ECOEERUSREIOL001000,OECD경기선행지수[미국]
822,ECOENUSARCICI001000,경기선행지수[미국]
823,ECOENUSARLWEM004000,연속실업보험청구자수NSA[미국]
824,ECOESBRARTDEX004000,수출품목(중간재)
825,ECOEWBELRTDTB009000,무역수지[벨기에]
826,ECOEAJPNRNAGG001000,최종소비지출[일본](SAAR)
827,ECOEAKORRMTMS002000,광의통화(M2_평잔)
828,ECOEAKORRNANG026000,정보통신업(명목)
829,ECOEAKORRNARU011000,지식재산생산물투자(실질)
830,ECOEAKORRPSCC003000,판매신용
831,ECOENCANRGVBP001000,경상수지[캐나다]
832,ECOESBRARDGPT004000,10-14세
833,ECOEAJPNRNANG005000,비거주자소비지출(일본_명목_NSA)
834,ECOEAJPNRNANG008000,공공재고(일본_명목_NSA)
835,ECOEAKORRCICI003000,소비자기대지수(선행)
836,ECOEAKORREAIP039000,제조업생산-제조업
837,ECOEAKORRNARU007000,총자본형성(실질)
838,ECOEEGRCREAIP001000,산업생산[그리스]
839,ECOENUSARCICS003000,자동차판매[TruckSales][미국]
840,ECOESBRARGVBP013000,금융계정[브라질]
841,ECOEWLUXRPCPP001000,생산자물가[룩셈부르크]
842,ECOEZEUZRCSCC010000,서비스업신뢰지수(EURO27개국)
843,ECOEAKORRNANG028000,공공행정 및 국방(명목)
844,ECOESBRARNARG008000,수입
845,ECOESBRARTDIM002000,수입품목(내구재)
846,ECOEWESPRLWUE001000,실업률[스페인]
847,ECOFAKORRFDBD003000,국고채5년(금투협)
848,ECOEAJPNRNARG011000,재화와서비스의수출[일본](NSA)
849,ECOEAKORRMTMS001000,광의통화(M2_말잔)
850,ECOEAKORRPCPP023000,"전력,가스및수도(총지수)"
851,ECOEEAUTRPCCP001000,소비자물가[오스트리아]
852,ECOESBRARDGPT006000,20-24세
853,ECOESBRARGVBP015000,해외직접투자
854,ECOESBRARPSRS003000,소매판매(SA)
855,ECOEWIRLRPCCP001000,소비자물가[아일랜드]
856,ECOEWPRTRPCCP001000,소비자물가[포르투갈]
857,ECOEZEUZRGVBP006000,자본수지
858,ECOFAKORRFDBD004000,국고채10년(금투협)
859,ECOEAINDRTDIM009000,수입[인도]
860,ECOEAJPNRNANG020000,개인소비지출(일본_명목_SAAR)
861,ECOEAJPNRNARG014000,대외거래순손익[일본](NSA)
862,ECOEAKORRLWEM025000,"노동생산성지수(산업생산기준, 제조업)"
863,ECOENUSARCMPS016000,Baker Hughes 석유시추회수 시추유형 - Horizontal
864,ECOESBRAFLWUE001000,브라질-연간 실업률
865,ECOESBRARNARG004000,총고정자본자본
866,ECOESBRARNARG012000,광업
867,ECOEWLUXRNARG001000,실질GDP[룩셈부르크]
868,ECOEZEUZRNARG001000,GDP[Euro-Zone_실질_SA]
869,ECOEAKORRCICI025000,선행지수 순환변동치
870,ECOEAKORRNANG027000,사업서비스업(명목)
871,ECOEECYPRGVLI001000,정부 총 공공부채(IMF 단기부채 제외)[키프로스]
872,ECOENUSAREAMF016000,내구재수주[미국]
873,ECOESBRARTDIM013000,수입국(칠레)
874,ECOEAINDRFDER001000,외환보유액(금제외)
875,ECOEAJPNRNARG015000,대외소득[일본](NSA)
876,ECOEAJPNRNARG032000,재화와서비스의수입[일본](SAAR)
877,ECOEAKORREAIP005000,공공행정활동지수
878,ECOEAKORREAIP124000,건설수주총액(경상)
879,ECOEAKORRNANG029000,교육서비스업(명목)
880,ECOEEFINREAIP001000,산업생산[핀란드]
881,ECOENUSARCMPS003000,주간 증유연료유 재고
882,ECOEAJPNRGVBP001000,경상수지[일본]
883,ECOEAJPNRNANG004000,거주자소비지출(일본_명목_NSA)
884,ECOEAJPNRNARG001000,최종소비지출[일본](NSA)
885,ECOEAJPNRNARG007000,정부지출[일본](NSA)
886,ECOEAJPNRNARG040000,공공수요[일본](SAAR)
887,ECOEAKORRTDBP004000,상품수입
888,ECOEATHARPCCP001000,소비자물가[태국]
889,ECOEAVNMRTDBT001000,무역수지[베트남]
890,ECOENUSAREAMF009000,주문잔고지수[미국]
891,ECOENUSARGVBP001000,경상수지[미국]
892,ECOENUSARTDEX009000,수출[미국]
893,ECOESBRARDGPT008000,30-34세
894,ECOEAIDNRNARG001000,실질GDP[인도네시아]
895,ECOEAJPNRTDTB009000,무역수지[일본]
896,ECOEAJPNRTDEX009000,수출[일본]
897,ECOEAKORRCICI027000,동행지수 순환변동치
898,ECOEAKORRNAGG001000,GDP증가율
899,ECOEAKORRNAGG003000,민간소비증가율
900,ECOEWFRARLWUE001000,실업률[프랑스_SA]
901,ECOEZEUZRNARG002000,GDP[Euro-Zone_명목_SA]
902,ECOEAJPNRNARG022000,개인소비지출[일본](SAAR)
903,ECOEAKORRCICI005000,건설수주액(실질)(십억원)(선행)
904,ECOEAKORRCICI009000,코스피지수(1980.1.4=100)(선행)
905,ECOEAKORREAIP115000,ICT설비투자지수(계절조정)
906,ECOEECYPRNARG010000,1인당 국내 총생산(EUR)[키프로스]
907,ECOEERUSRTDEX009000,수출[러시아]
908,ECOESBRARLWUE001000,실업률(NSA)[브라질]
909,ECOEWESPRPCCP001000,소비자물가[스페인]
910,ECOEACHNRPCPP001000,생산자물가[중국]
911,ECOEAJPNRNANG018000,공공수요(일본_명목_NSA)
912,ECOEAKORRCICI001000,선행종합지수(2015=100)
913,ECOEAKORREAIP043000,제조업생산출하-제조업
914,ECOEAKORRNAGG004000,설비투자증가율
915,ECOEAKORRNARU022000,도소매및음식숙박업(실질)
916,ECOEEFINRTDIM009000,수입[핀란드]
917,ECOENUSARCMPS017000,Baker Hughes 석유시추회수 시추유형 - Vertical
918,ECOENUSAREAMF015000,뉴욕제조업지수[미국]
919,ECOENUSARHSHC005000,NAHB주택시장지수[미국]
920,ECOENUSARPSCC001000,소비자신용
921,ECOEONZLRTDEX009000,수출[뉴질랜드]
922,ECOESBRARTDIM010000,수입국(중국)
923,ECOEZEUZRPCCP001000,소비자물가[Euro-Zone]
924,ECOEAKORRNANG032000,기타서비스업(명목)
925,ECOEEAUTRPCPP001000,생산자물가[오스트리아]
926,ECOEECYPRNAGG001000,GDP(실질) 증가율[키프로스]
927,ECOEOAUSRLWUE002000,실업률[오스트레일리아_SA]
928,ECOESBRARGVLI001000,공공부채
929,ECOEWNLDREAIP001000,산업생산[네덜란드](SA)
930,ECOEAJPNRMTMS001000,M2(M2+CD)
931,ECOEAJPNRNANG003000,가계소비지출(일본_명목_NSA)
932,ECOEAJPNRNARG002000,개인소비지출[일본](NSA)
933,ECOEAKORRCICI018000,비농림어업취업자수(천명)(동행)
934,ECOEAKORRNANG036000,국민총소득(명목)
935,ECOEAKORRNARU021000,건설업(실질)
936,ECOEAKORRNARU038000,국민총소득(실질)
937,ECOEFZAFRPCCP001000,소비자물가(NSA)[남아공]
938,ECOENUSAREAIP011000,설비가동률[미국]
939,ECOESBRARMTMS000000,통화량(Monetary base)
940,ECOEWLUXRPCCP001000,소비자물가[룩셈부르크]
941,ECOEZEUZRCSCC008000,소매판매신뢰지수(EURO27개국)
942,ECOEACHNREAPM003000,"제조업 PMI(차이신, 확정)[중국]"
943,ECOEAJPNRNARG009000,공공재고[일본](NSA)
944,ECOEAJPNRNARG029000,공공재고[일본](SAAR)
945,ECOEAKORRGVRC001000,재정수입
946,ECOEAKORRNARU032000,기타서비스업(실질)
947,ECOEAKORRPSCC002000,가계대출
948,ECOENUSARNAGG001000,실질GDP연율개념전기비[미국]
949,ECOENUSARPCCP001000,소비자물가[미국]
950,ECOESBRAREAIP001000,산업생산[브라질]
951,ECOEZEUZRGVBP001000,경상수지
952,ECOFAKORRFDZZ002000,실질예탁금
953,ECOEACHNRCICI001000,경기선행지수[중국]
954,ECOEAJPNRNARG017000,국민총소득[일본](NSA)
955,ECOEAJPNRNARG033000,국내총소득[일본](SAAR)
956,ECOEAKORREAIP006000,전산업생산지수(농림어업 제외)(SA)
957,ECOEAKORRNANG015000,통계상불일치(명목)
958,ECOEAKORRNARU010000,설비투자(실질)
959,ECOEAKORRNARU013000,재화와서비스의수출(실질)
960,ECOEAKORRNARU031000,문화 및 기타서비스업(실질)
961,ECOEAKORRTDBP010000,자본수지
962,ECOEFZAFRLWUE001000,실업률[남아공]
963,ECOESBRARDGPT002000,0-4세
964,ECOESBRARNARG011000,농업
965,ECOESBRARTDEX005000,수출품목(완품)
966,ECOEWNLDRLWUE002000,실업률(SA)[네덜란드]
967,ECOEAJPNRNARG005000,비거주자소비지출[일본](NSA)
